file_hash,label,vexir_0,vexir_1,vexir_2,vexir_3,vexir_4,vexir_5,vexir_6,vexir_7
5bed181f64afa9790a28f29773b9c0bf3c030c8b999723635b0c31849ba6c855,1,-6.083863077404785,-2.2293119000239017,-0.9491877444252379,-0.6651310690653938,-0.9614335356200787,-0.425319628779344,-0.15206458833417497,4.938152136231183
2e698dd936e6312e55823d5dcfc335123feca659cbec05dce4475e9cc11238a7,1,4.440230287776374,0.7774536440840304,0.2773155720327616,2.7300268369238547,1.529646196175853,1.1806610654025311,3.2441562577800362,-2.080253752239203
57756cb0b46a8b6405b1195b303f6c9cd86c50c49c79a78de337b02430390a2c,1,-2.3487388221435026,-6.090044295134833,5.106003416506844,1.2690390653898325,1.4207695815744574,-0.2071687843170964,1.7260696639403132,4.646206408430312
f466a65e30ac02db734c1475fe417710c96cb289217d4dbf608f1a3000ea6f5f,1,-0.7132434526748468,1.3660466676304255,-1.5636002470086814,0.36189374721709777,0.5927325407902473,2.7827969278196445,0.2564837434589792,-1.6089926538472459
d5d10253e6d2b66117982758bfe39eec3e8f23396a011ea76f769ce27cc3cc53,1,-3.2242711666262114,1.7332055496465442,-0.6146380302720678,-2.8705469327142747,-1.3865329967347597,0.07498608449137434,1.2520944299953085,5.175232849444966
4a4065e3a0c06d9dcb2943ab1ba67c9f8894936c6aa34add255f7d30250a7118,1,-1.6582413037414934,-4.3742143601131325,-1.9869177646166625,-1.3988744669361382,6.213453457765171,9.499613216949166,-4.343187504925113,-2.0648063733194473
d525f9625222e5f86aed156c48cdeb3f1fd01749ff9192df3938e364c7247350,1,-0.15048012997292926,-0.6462079110556169,-2.7405449678109015,3.8343373545665913,-5.814056720058883,-2.0861468280577755,0.9400053599108116,-0.38001258341487576
ee566beca98845d526fde577f29ad36582ed1ff47dcc437cdf29f9afb19c0383,1,1.302717672047078,0.7751638351478215,0.7257625713525899,1.1765392207778282,3.697282333072769,0.7629242789922696,1.7158472598743773,2.560027392399361
79b8f959e61e758a830fc930be53e9f4db333360e3bba6a710616bf17f26b4f7,1,-2.106894943707243,-0.12250549844557945,2.9748650926314277,-0.5418779389484496,-0.6640359063914919,-0.35855654097648193,-0.1356825227652373,3.390402113559268
16a0ea0910b90dd1eb76ff05d1e6851d21105de821f2246b64a5d8733cc4b81e,1,-2.995298250813832,-1.1621473073526438,-5.3516778708320505,2.0818149052537533,-5.265407063583254,1.2823442451508673,-6.013114527919692,-2.6932743952542544
3a748ea392a6dc4bcc11763535138597d92da2d60b908afa6df44a890665161d,1,-1.6151108958502858,2.8663335206475296,1.8420932941368526,-1.4272395007236904,-2.148011096659002,0.9179490446162916,-1.61883841768286,-1.2236261783451874
fdca82c96af8eee9feb3414eae2321ff2d1e6e6d26a2de6a99953befc3079a46,1,-2.166265014308812,0.9131617218188761,2.750676089470053,-4.616181622379674,-3.563215188571748,2.714083520989695,0.8171615523823155,2.69383338766601
782538630a2b980bcdac841b3282490e68dc9723809f4c555d5c29a0f0da30ca,1,-1.0862328794207388,-2.5746222650640944,4.468706084928335,-2.595472286363309,1.9985831112637276,1.6916979327292545,-0.34039643219884336,2.4319093606353364
d39eca93093beb05cf8f78f90594b9e85eb4fec93ad63dfa35cf3b857fa65d02,1,2.4470369608873757,-1.1726455530392375,-2.5316451300210936,2.7336559438922357,3.1980466497322473,-1.3427077191170116,2.813292841779364,-0.4025728537449528
56ac25423cfdb1116b4772fadd158fb4079efb8347f68d356020ac1a63a6d9c1,1,-0.9916277241836369,6.64431234105834,1.341438625458811,2.037222388283473,-2.3265814836357652,4.7874518112324065,-2.9961613579427513,-4.572829080890541
ae0cb143d35ff0ed2d28bc073546cba64d868717b693ad0b8f30d93bfb9f691c,1,1.6533301300948644,-5.850470644247816,3.460672660134489,3.071635229498359,3.566421629368982,3.216003587090643,-4.605210905951392,-1.5963531343596116
c48deb66da2a1c866b68b0aca9ef5f9d1ec05cb4992705dfb9466417ac1ea438,1,1.9380946205155056,1.138274155388176,-1.189121896300532,-3.339738331243046,-2.925430906758581,2.307798550911454,-1.394111950892164,-3.075321449182728
8240aec343b44a44ddcd1c2b2476c80a07ebad64f95f59a3fac27aca58661160,1,-0.9636512176915364,6.31405690292274,-5.441597521343093,-1.470559165163834,0.9422775833559738,0.8616470133952272,-0.051784222084892306,2.2554416338695957
932dbbcf4c965c27d49178d63338370bed4782aca2c9f35520a8e2739254505f,1,-3.1285836842979378,-2.0134923836976912,-4.343118506807583,-4.15845142051489,3.4500858114580906,-4.006086124432577,-7.604684143662807,-0.037369515518336116
991016fc240a051593c50817be27d0cb6628b8efa2c9750d0336522b6434b736,1,-2.654730144228413,-1.0668411175432515,1.1054434804077296,5.592453061011845,-0.14642294793904198,-0.8454905837460566,0.7648303635496162,1.1330686247564745
3e7ea5c39fb573df813b3d7db10d840647cfede8cb6df14390d574e90d25d982,1,0.04543022947709441,1.2579148548867103,-1.9797813644171118,4.242457381648097,-1.515781950338462,-3.246681423836266,-7.5785055069554765,3.267147381268533
e9e45c548e3203e45ef89e1fc6f88c81507fa31cb71cecc413f39f9ec7168482,1,4.17471813192248,1.4294118221824113,-1.767726710688731,-3.415720687769316,-0.06982351628010186,-4.0063403264996,0.29454009297996464,-1.8647689837488906
d20e704165d278ec151a090819d815ef9f2ff3b65e4f9c648be786189d78f055,1,-3.594527734494397,-1.7958232041177364,3.288870994864593,1.3813894050319164,2.5699397258724286,-6.098792598694725,-2.73451426662206,-0.5319987495764376
9b48c5e1701ca74fa85417ca83e25d10305c8daee1d91087f7b70459bae08433,1,4.239727929414998,2.77542551539641,1.878008899482781,-2.618898963789182,-5.322891272440692,-0.9958961546510849,2.097724667812114,-3.337453865858677
61a5d89cb79a97aa21fd5dafc4662120a15b3dc9dab3206d07a6bbb76078a2e3,1,-1.653320452171876,2.4916568006010396,1.6397183076451518,-0.2031782075206137,-3.367963358512077,-1.0192689507525783,2.296118334346001,0.5274628470017787
e0220d07a97da0495ea5bacb2a9040bec9fee48944bb7a40f3f69460ab1005c8,1,-3.88607811673964,-2.473380637546841,-0.3187029018739427,-2.6194367150822395,2.504437487114158,-6.054934402016358,1.2464560916280234,2.700598103991178
dfded1407ed5ff5f7626a04e761131089fed9680348725a173f3c91e7b3aadb4,1,6.424649776321406,0.22445479054110393,1.182026513216625,3.6254169739531696,3.6513548447445174,-0.5259562873070582,1.1177853877168618,4.535771002749915
7868d1b9ea96f0d78b1f9745d68a73878f7973eb356e8f82cc280566aa26d7db,1,-4.933090405262149,2.7891538122815063,-0.38928557798215424,0.6118758105911276,-0.9986002417925184,-2.5151139921918,-0.4428769040084132,-0.09929262379549031
de91c2723610692bd0f4e5b615f67b734a3a1a42f1729cc7a18417abad852a98,1,-0.8271752672967755,-2.832562870483214,-0.6179242441882309,0.6987848500864915,-0.19199072359653285,1.4493344550966547,-0.48022024218755055,1.0246150846372992
7c0ccab90410644ae15fa42827dba262ac2706bd834e51f6f273ef1971916b3a,1,-1.317046838729706,0.8615282751299833,0.8587159173146541,3.3872384052078988,0.13952358103140738,6.161969457338476,-2.73987877339777,-1.1190469095797377
f315dca0f7de73612c1b53e84bcfeda61a7061333ed933bd3ea6dad0b56cd8a6,1,0.575748233149525,2.1678611982457947,-1.214236657248652,-0.6823707561270733,4.671107645290039,-3.201383443565401,2.956346051511148,-2.0904601885726124
d21cce55ebe09a00d507f7d99033b7bca6c262f01fec2902f1c28a48d90caf74,1,-2.1472049535588305,-1.1297617435302691,0.7895046207365293,1.163781662360279,1.3406088900277562,-2.541529623914463,0.3233945389812658,3.1629267855380934
63cf9b7a2db7d89f0d8453addc96970382a91f6a796e386062976e9c845efdaf,1,-0.07033015508943685,-2.4506807446178924,1.8219235771531261,0.957993664669635,3.15014332398033,-0.10381055113533333,-3.404451120548072,-3.2056509210743727
41fe533df4fa1b69525106d078607b97e52bdcb796567439238e06863e42bc86,1,-0.9590123591599896,-1.6765962033067745,2.951815308639606,0.07995987384378933,0.07820818688720943,1.4740657360220961,-1.3589009153908167,-4.476935435098625
188a46010a71aafa203f2638af480193ad68c8a16ecd1ddf675667434310d01e,1,-0.3746720511125738,0.4343156892704446,-0.7632444878419706,3.5032605411855555,0.4090853812038935,-3.0549657374422456,-1.9098498511112698,3.505597981567642
9c710adf7edf079cdf22fbb8b983f6283daddbc2db0fe1b36c632f9b6da9a4c9,1,-1.7864328463097037,0.8061920048648527,3.0470995785113466,1.3438235557799998,4.752724813889307,-1.4174902041970365,1.3025897351869735,1.2896216285220992
1344231199058368ffb4afbdabd50c996899c550afe557e801ff000b7e81cc79,1,3.651929551585644,0.8929985492337233,5.712786377199503,2.438302123420236,-4.82549176050397,-6.1162629700752715,-1.2330915997011922,-0.6107566175120814
3b408c59a3a5658f69474b4ffde0cd9cf043078d0f04fa45880e48049767d7f9,1,-1.1399490342528975,-1.21557649987903,2.1924208906812956,0.2665423697971191,0.9768664847906727,-5.07677582451585,-2.8509539239426966,4.366771049803707
42634c95eaf4df6544f3119ba96efb9e65801d8d37bdc2e321b282d4d264861e,1,6.008398549634976,-6.818431043394831,-2.2807006554172897,-3.459552646158633,-1.7927660774970602,0.8893721414849057,-0.8545201071898769,-0.666654975977951
03b82ba84ff15b4469e270e8c7335d6a0f0c8a91b2b22a6a18993d8a24ca3701,1,-2.158822182174078,0.37564644169913697,3.4047174967607368,-3.3911016645240366,-4.35277071931157,-4.10321894610819,-2.433887362115523,3.027446664043907
303f732947f1b3e417e8467259c3715adfbfb4f4646baab46627fb193a22da4b,0,5.63445040029903,0.8273012327906317,-2.445544919472951,5.571990410684416,2.48162287043783,2.7412276638198985,-5.901526642059087,-2.4175206968899294
d8598a27ff52475d2a0cc58c7720a537bd19e67c8e9d651c6efe699c41dd0f6f,0,-3.06928164137101,-2.0484993244264023,-0.9665442259765857,-2.7602632383401455,-0.4149448479650343,-3.323496721384853,-3.3123012618476992,2.8846325381371916
4e8521e8adeb7005536797f0add3f5c7cb97f95fe805bcf2bd42470b4501c9ba,0,1.7751827945428036,-4.762854039854618,2.608558456487522,5.313910214514728,3.652266712933715,-5.19199644226158,-1.2497107509532013,1.6128430451094484
b341a7af49bc4e8fbfccd6023f98083bda14aac54171b18359b7806857b79f55,0,-3.4069410875341704,-2.594229929371231,2.781075420957606,0.04820348348591322,-0.748957222824359,1.4710439187086168,-1.0980969690887101,2.580108736434287
042731dd9d47f5636a89ade94e13afca0a0ada58802a46f3c0f517272938334a,0,2.6265716761116407,-0.39535837556530584,0.026884823939933078,2.7940933751728885,0.9215928932921468,6.695769418874377,1.3971150648834472,-2.5674315958818563
7ad261c293707541044c79505e74a3c7b82ec31f321d20f0fd892bf46c3935a6,0,-4.792696674907109,-0.6789080946307529,-2.510847309675209,-0.27734678360658493,5.45011208623572,2.494960559389146,0.026619628177742494,2.3657115112366034
71513a9e22dcbb66b093de6ccda9d13a02c5eb2176c91bea4f2d121a44a48910,0,-0.32857082532109017,2.32386730610093,-0.3655882571611227,2.1203137950050848,-1.695366458160292,-2.883701997681409,-1.3359541176972582,5.753095737312972
c18b3dc24dff4f3279910fc73cac8eb35f04d0a48807d92186de4a37fcf5cec1,0,-0.27848156937991186,-1.54891087449262,-1.3917147955958598,-1.99333871607437,0.024798258803764905,-0.510542756211785,-3.2881487761695727,2.1922890154075314
6c2ed91b8f53686dc6f4165b0fb19bf0df01b7612e2e2b2d9f7ad6313fba9a92,0,0.10567379358022921,-0.33417886143982295,-1.6825273473735443,-2.974979901202526,-2.3756877632413267,-0.611026279616891,7.476648214843873,-2.184152791991164
6fe62eef131f7febbab6ac63b752366aba7c95b8b67f634bd48f5459a89ce7cc,0,-0.6320722485027759,4.1409066348170676,1.367873407985353,1.1544694869917906,0.7586255220974419,2.592625310465919,-1.3213463982521285,1.6635621170524062
02f282f4aefe7e76b17cfc7798e7c8587997878da248112fbe33c9c7822b7b2b,0,1.8418007351630024,-2.2562110704919056,-0.43823551445059256,1.9047522600785773,-3.6669661043379116,0.7370132823741142,-0.18131065911142305,0.1998596441445165
b5b364632083bafa59a083ef917e49967a791ad8c5ae3993794eda15ecb9f89f,0,0.6212115900743582,0.5627975336612451,-0.34759828167301665,1.3980524923818713,-1.1197274400427006,-1.5498719652244268,-2.5333153856787938,0.8416395394535704
c1d489845e3f6bf7dd9b0f397ed555d6cfbe9ddfff983af569c6904ec4269245,0,-2.6960537942600538,0.40674810233525305,3.7715937906561146,-2.125963282910356,-2.4495481129456,2.6102545771000703,2.892864300862831,-5.164574248229984
953dd0313901bb19d674df5ed69d8af1f2208e759b046afcf09b985130679ffb,0,-2.8695353908085712,-0.367009675315778,4.945530436858895,0.1367513816720748,-1.2137991049756982,1.874243065662486,2.2263854631890947,-1.40159665470197
290455025ad553b6adc456ca8fc6f54a66b2b7d6b827bdef106c06f9a371689e,0,2.7259025916644584,-1.536771920866366,1.7741759629688048,-6.262677674422235,-1.3490947860617069,-0.5699089913592275,3.2278353090137357,0.8421279180147161
3e0525b0174d0a74aa067048e838ded64c6cc7dfcd980f4339120a34e1637c9b,0,0.9150842479677991,3.534906024509132,0.3794158786233309,3.8880654940405623,0.13281767247652257,0.10534483994737683,-2.643412674877581,-4.655719445816794
235b2331ebc5b62c5f69846e3fab61dda3712ed7615e5f657adb480dc961b640,0,2.1665290061619737,-3.50015694047619,0.051975853417269735,-1.3652979833926793,-1.831877669632492,-4.4496765527531785,-1.8810529473059416,-0.21524673237123806
5ee52ebb3c6b0f376ecc258432cfa7cfa38132a145999dc02eb40383bf23a263,0,-3.874019858520083,3.9858516198556924,1.277538531912381,-0.27392532102112477,-2.3870142762373736,1.015561360349886,-1.7128800836064972,6.2258776548218915
8e7b7ed570b34aafa99aad21843ac62234f9b2efe3c5874cb13361d0ee53d4de,0,8.765644078278926,0.2297112809847286,0.27130096509750934,-1.0838065894735764,0.49510238321928557,-5.200558237648565,-4.541313094806828,-1.4934496125298227
78a388ec8750ce1d307967b2b9256da38f820f6ffde03751d9c0f57a32713c4d,0,-0.9103538480136822,7.468489422146541,0.14888656398465283,-2.3401717873123182,0.4581200974376174,-4.044684325258324,-0.3230385779200923,2.8087359986570064
4fd9801c8e809e2abab7cd8c632c8dd709357cf75fb50ea0a2d944a264ba8417,0,-0.10723179714482445,1.1267153377986094,-3.1595629585945395,-0.6778678019959004,0.4977512886889594,-1.7908782124476446,3.111952835112491,-1.803128079942991
34fda082876c31fdd277b1f49cf469da9431e4d0d30c30928851653c9010a3fa,0,2.832035116431992,5.00165363236998,-0.2601063501365795,-1.2190244540035606,-0.435018052975668,-2.804190679317394,-5.853840646720666,-5.727463636011916
f779bbfec90d43f4f872c9221726e6de2104fd42ed1d6caf686693ba61091cea,0,-2.709300881853052,4.436602845882565,-3.8092352764997526,-1.6312897823819763,-1.0849466950540136,-4.464689658340641,-1.9013630130833328,2.5077079937931797
3f8ac3c8bfda5b4ebfa5e7b5eccdf2ee9f4dd9a59f9a0544ad2562ef1d7dfb04,0,-6.692055771738277,0.492824400650281,5.56323358958106,2.2765483650135234,1.9953777808518323,-4.912539834515113,-0.709993991820729,-2.09046660718195
9f4fd1247e717081f6ba7ed008fcd2e4b952b16f82c2394900431ea738bacb5f,0,2.980451978802236,-4.723844065129389,-2.7011748489384635,-3.3261371006086624,4.714438383286595,-2.038188351791653,-1.375678510702987,-0.9024535347090468
2f86d51db2f4394de0f4532e5ae274c540d1720d9e8500e32435d863031affee,0,-3.235242270298368,-2.8957124199136066,2.79183874885551,-1.2241600591726614,1.991330181210591,-1.7087496647433182,3.9690984804104517,1.7187781264880042
5924876f8e7ec59834254d270ccf01476d04fdd8df2e0120848506e727d51377,0,2.1124045086063226,-0.1158990533737055,-3.9669369264726098,5.278929652203915,0.5155553540527374,-1.188418888657221,-0.6408101954622741,-1.3372889091393312
4fadbadfb531a4692fe3eb8ded975eda7cf616fef4972a1d57f0668c931bf351,0,1.0251697828603925,-0.9109468658800444,-1.1424840056033345,1.5668824606639338,5.109946064482889,-2.5348567881075796,-2.386412270023314,-1.2427570646690227
09755b7ec64cb684aac80356873a541c9d914f9923cf6a5b8191a95aacff4f4c,0,-4.632195280540171,5.280100289789151,-2.977116935904987,0.01592457171244388,-4.213538382433598,-2.52192542536874,1.8039844678313486,-1.5233296197125235
3d7dbe04ce045e1f7f5d81e2cdc52f4b2becddc476802930df035976b82c42ae,0,-3.37313867349708,-2.51476044666701,-0.8801493220950649,-3.2219773863836534,-0.07665613340164729,-0.46121683488960463,5.682239531122984,2.806265931894893
c1665c272f4ead8f0d86e631269c9bc9bbbb55ca01fd7faa894fce01c823722e,0,2.550806053566055,5.929199439877901,5.393631611995982,-0.3570763866362294,-0.49135882650951335,-0.2627919377371315,-3.364474291842456,-0.15708646237758905
c30975b5714c7a386358454f452f0d1f1a150aa655d0154a43fde135db3fe1ac,0,-1.9517467272903928,-0.5672320898231662,0.6472307562088158,2.385244785118186,3.375174146547566,-0.5011021506104503,2.8499158322782865,-1.9484700758765945
ee40e1fd06b548dafdbc4d9ef179f00467df8d9dcb7ad8cdfdfb6cd54a4b592d,0,4.717485050035388,0.7609538305217839,9.268685003893198,-2.59325196084887,4.758313910288366,-1.547756778198859,1.6035177425023768,-0.9323338357976637
23f40094c2e2b33b3c5a0c1575a7625686d48d354718838df6d25c2befefb548,0,-1.6903012047100772,0.2802444097463772,6.11301119818344,-2.0283350467287287,-1.4435601949468055,-3.7923118740974635,0.3596527289402173,1.4401769737713157
aae8ec7f423ee1840ea1004d2e3f99227684b7f47ef2229d192d7850852aebc4,0,6.180907045776784,0.19595000963788922,-0.7736190115638074,-3.2105050136342586,-1.033808642040062,0.24404122672340423,-0.1387337162449953,-3.0868852384477243
7e61cafa3638afa20296a06ffbaf54c587671e5ee26dbc9554bd696fbe82c5c8,0,3.058467163330721,6.467966025392972,-1.0374973552979578,1.2843051892544972,-0.9714386742838704,-3.071325860184692,2.279548372295982,2.590141048854004
a0563ff3c33bc6051f18d27657ca69115781afe8a1ecb4fdaeb702e61fd9c1d1,0,-2.00376150827983,4.814054765297499,0.8284141841411018,-4.618130101643404,-0.5086659558354053,-1.5808630477662287,3.1034830894573515,2.265647028692884
61ece4cd8b6fa71796df1fbd88edb0b8c387033d3b128c52d0e6c741816f96df,0,0.6942787558755392,2.236285009467556,1.9545579860382116,-1.387437730842618,2.198525562879925,-0.28176012217184065,0.8743371527367683,-0.378579282508913
3df5300b75052580a0245bad9feccf60f391f3a690cce86b73b3c9da0f0f0856,0,-7.352457192979717,2.3985206513039237,-1.3644708908485872,0.1929059047457356,0.22476547471020253,-2.952654334879175,0.0789375553016192,1.514273381058993
1fbd5a76d81ac4918292b3fd6deef220a9d250fd235509de33c4d0f6e545c50b,0,3.9928752836145662,0.4766196729193665,2.560844595920566,0.43952772924048933,3.8916077841417276,-4.151435995575916,-1.1208317686127436,-5.572479517172757
1af250fb6ef61ec187c39547227c6ddb80216ecadb39c69ff9a23662c8f8b9be,0,0.9797381657479489,-0.7345513736833017,4.521232885422703,2.3415537572664507,1.8699012443061502,-1.8339570224688289,1.4309191024964625,-2.009534198498007
4f993b8ec873f7e2c0e4e77516786c2974fd2a589579d089070c3cde3516c48d,0,-2.326059856326687,-2.0389862961642238,-1.3740450669674196,2.112970683076463,-1.7798380194485772,0.9122897299543006,-2.078632073797954,6.574941472973004
372ef33c72a18185128c4599073ecf5d56883ccc060c6c49a1c316b4574966d3,0,-2.88204652346592,5.235516185683863,0.10710666083515558,4.315826988421443,-0.8954985094015082,1.0437324366625482,0.18616375314729428,-6.4419745527075065
f1ba7af240b7833613912c4d0d68e8848f9f9d521921438638a7ac71f26d7ae6,0,-0.9198140596696718,-0.8301706849816595,-0.11041634416419077,0.3208188398291234,-0.6872208589540867,-0.887040788815913,2.805475301298732,-3.452211148321658
556448562e7ced12be8fdfa7b9f103bb2af668008b7bd49286dd8de09f00e664,0,-2.164775705035581,3.698574912426996,3.315251814625493,3.45604888823631,0.47219801670532224,-1.0318540802813894,0.9269379079736426,-0.6047474060099743
80ee425c6146892ccbea0ca3775b9eac8052fa3d1b710c50b7f081eda90d93cd,0,0.33430018476882584,-1.021099927371633,4.565984641272179,-2.6903501441120445,-3.3708304718603506,0.8257511450933295,1.7746982894126164,-3.875936567122464
30e85257122389ec295595de19881641a68f5c75af6d5f5d41369b4df090a7f4,0,-0.8710078288656921,2.7075269505160726,1.7938878736701163,-4.29036085106377,-3.312216655872969,4.139096165766194,1.5387894575153753,-4.039086570051475
867be2842b13945d6d88ca13ac0037a66c193a35789e42377d0385093f93bd2c,0,0.28680043027547797,0.4213771741200605,3.7973286117227976,2.6409910396801264,-0.7170375884289406,-5.260476504055874,-7.065236546435433,1.5008813912975083
4ca0359b9ee0995608fefd9133c166dee569ec25939ca3e7a68ccce88991903d,0,-0.30532867404868663,-0.7438246674993346,2.8635544223235274,1.5423510115273467,-1.102163133249456,-1.575791204426099,-1.0481899700113444,1.1269339736033444
7c966fda59b522774ee5e94ea2fbe9b6594a2b69d4368241aaac32ba60e74fc7,0,-3.8774488715090736,-3.4960625384155137,-0.2585169151600989,1.2361862731569082,-1.2730922548517398,1.868196460657447,1.5422880602706797,-5.841406793526146
